,speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
1076,turvul,Turkey Vulture,Cathartes aura,L11922257,"Mountain King Road to Dixon Fire Road, Lagunitas, CA",2024-06-06 12:08,6.0,38.029415,-122.706198,True,False,True,S179832447
1077,turvul,Turkey Vulture,Cathartes aura,L897889,Helen Putnam Regional Park,2024-06-06 12:07,8.0,38.2136368,-122.6602077,True,False,False,S179844092
1078,turvul,Turkey Vulture,Cathartes aura,L213999,Laguna Niguel Regional Park,2024-06-06 12:00,3.0,33.5494066,-117.709837,True,False,False,S179805683
1079,turvul,Turkey Vulture,Cathartes aura,L390444,Markleeville,2024-06-06 11:58,1.0,38.6945372,-119.7799659,True,False,False,S179791188
1080,turvul,Turkey Vulture,Cathartes aura,L472831,Arroyo Del Valle,2024-06-06 11:39,,37.6208389,-121.7485571,True,False,False,S179782019
1081,turvul,Turkey Vulture,Cathartes aura,L21305648,Serenity Stables,2024-06-06 11:39,6.0,38.174461,-121.058909,True,True,True,S179789618
1082,turvul,Turkey Vulture,Cathartes aura,L32935441,"Tweak Ranch House, Dunlap, US-CA 36.74559, -119.16276",2024-06-06 11:39,1.0,36.745594,-119.162757,True,False,True,S179771944
1083,turvul,Turkey Vulture,Cathartes aura,L716156,Pine Valley County Park,2024-06-06 11:32,2.0,32.8243678,-116.5300296,True,False,False,S179775535
1084,turvul,Turkey Vulture,Cathartes aura,L716235,Kitchen Creek Rd.--creek crossing,2024-06-06 11:30,2.0,32.7523339,-116.4522994,True,False,False,S179824388
1085,turvul,Turkey Vulture,Cathartes aura,L295785,Lava Beds NM,2024-06-06 11:24,,41.7141347,-121.5111723,True,False,False,S179783860
1086,turvul,Turkey Vulture,Cathartes aura,L1252486,Patterson Campground,2024-06-06 11:17,1.0,41.1973857,-120.1861382,True,False,False,S179800471
1087,turvul,Turkey Vulture,Cathartes aura,L15425447,"Bodega Head, Bodega Bay US-CA 38.30344, -123.06481",2024-06-06 11:13,2.0,38.303442,-123.064809,True,False,True,S179765805
1088,turvul,Turkey Vulture,Cathartes aura,L31811329,"College City, California, US (39.029, -121.998)",2024-06-06 11:06,5.0,39.0294614,-121.9975238,True,False,True,S179773906
1089,turvul,Turkey Vulture,Cathartes aura,L30663106,Raven’s Nest,2024-06-06 11:04,4.0,39.445077,-120.967144,True,False,True,S179787122
1090,turvul,Turkey Vulture,Cathartes aura,L2579345,"Crescent City,501 Hobbs-Wall Rd",2024-06-06 11:00,1.0,41.7894889,-124.1770077,True,False,True,S179982485
1091,turvul,Turkey Vulture,Cathartes aura,L1505993,Fort Ord NM--Toro Creek,2024-06-06 10:59,16.0,36.5869254,-121.7130509,True,False,False,S179811873
1092,turvul,Turkey Vulture,Cathartes aura,L32934460,"105 Coffee Creek Road, Ferndale, California, US (40.566, -124.193)",2024-06-06 10:52,3.0,40.5659531,-124.1928441,True,False,True,S179768095
1093,turvul,Turkey Vulture,Cathartes aura,L9373473,Campbell Hot Springs Rd.,2024-06-06 10:47,2.0,39.5820265,-120.3499421,True,False,False,S179794804
1094,turvul,Turkey Vulture,Cathartes aura,L32935911,"3040 Lake Hollywood Dr, Los Angeles US-CA 34.13218, -118.33747",2024-06-06 10:46,1.0,34.132183,-118.337473,True,False,True,S179773941
1095,turvul,Turkey Vulture,Cathartes aura,L922935,Granite Springs Rd.,2024-06-06 10:38,1.0,38.7999185,-120.3710175,True,False,True,S179808743
1096,turvul,Turkey Vulture,Cathartes aura,L9593002,Pfeiffer Big Sur SP--Buzzards Roost Trail (west of Hwy 1 only),2024-06-06 10:37,3.0,36.2457226,-121.7871062,True,False,False,S179820497
1097,turvul,Turkey Vulture,Cathartes aura,L32943212,"Marshall Beach Rd. Inverness US-CA 38.14642, -122.92083",2024-06-06 10:36,2.0,38.146422,-122.920829,True,False,True,S179805327
1098,turvul,Turkey Vulture,Cathartes aura,L25018945,I-10 (Riverside-Riverside-Palm Springs),2024-06-06 10:36,1.0,33.938364,-116.997223,True,False,True,S179802136
1099,turvul,Turkey Vulture,Cathartes aura,L859369,Harry Griffen Regional Park,2024-06-06 10:36,1.0,32.7859369,-116.98789,True,False,False,S179774566
1100,turvul,Turkey Vulture,Cathartes aura,L351007,Samuel P. Taylor SP,2024-06-06 10:30,3.0,38.02416,-122.7241,True,False,False,S179815192
1101,turvul,Turkey Vulture,Cathartes aura,L876076,San Simeon Creek Road,2024-06-06 10:30,13.0,35.6089036,-121.0775634,True,False,False,S179775352
1102,turvul,Turkey Vulture,Cathartes aura,L1531819,Eleanor Drive loop,2024-06-06 10:28,1.0,37.4401121,-122.2300607,True,False,True,S179773007
1103,turvul,Turkey Vulture,Cathartes aura,L2580797,Friant Bridge,2024-06-06 10:28,4.0,36.9914261,-119.7131574,True,False,False,S179765839
1104,turvul,Turkey Vulture,Cathartes aura,L279300,Younger Lagoon (restricted; access only to the overhang),2024-06-06 10:27,2.0,36.9506136,-122.0661477,True,False,False,S179772729
1105,turvul,Turkey Vulture,Cathartes aura,L930572,Hagan Community Park,2024-06-06 10:24,2.0,38.6049994,-121.3096619,True,False,False,S179835956
1106,turvul,Turkey Vulture,Cathartes aura,L6071266,Ice House General Store,2024-06-06 10:03,1.0,38.814516,-120.3740323,True,False,False,S179806791
1107,turvul,Turkey Vulture,Cathartes aura,L32932684,"17971 Auberry Road, Clovis, California, US (36.955, -119.652)",2024-06-06 10:00,1.0,36.9551173,-119.652323,True,False,True,S179761033
1108,turvul,Turkey Vulture,Cathartes aura,L1176600,Upper Pine Creek Rd. and trail,2024-06-06 09:50,1.0,37.3619743,-118.6906715,True,False,False,S180040474
1109,turvul,Turkey Vulture,Cathartes aura,L32931938,"Millerton Lake State Recreation Area, Friant US-CA 37.02543, -119.66743",2024-06-06 09:50,5.0,37.025427,-119.667433,True,False,True,S179758203
1110,turvul,Turkey Vulture,Cathartes aura,L432951,Death Valley NP--Panamint Springs Resort,2024-06-06 09:49,2.0,36.3395694,-117.4684381,True,False,False,S179778054
1111,turvul,Turkey Vulture,Cathartes aura,L15429090,"1051 Broadway, Sonoma US-CA 38.28245, -122.45974",2024-06-06 09:47,1.0,38.282445,-122.459742,True,False,True,S179796133
1112,turvul,Turkey Vulture,Cathartes aura,L24840410,BBS Route 14-095 Lumberyard Stop 7,2024-06-06 09:44,1.0,38.544118,-120.33992,True,False,True,S179751127
1113,turvul,Turkey Vulture,Cathartes aura,L2852992,Bouverie Preserve,2024-06-06 09:44,3.0,38.3673676,-122.506485,True,False,False,S179751492
1114,turvul,Turkey Vulture,Cathartes aura,L7384603,UBIF official use only Crissy/quarter master reach tidal wetlands,2024-06-06 09:37,,37.8048037,-122.4557295,True,False,False,S179750588
1115,turvul,Turkey Vulture,Cathartes aura,L794123,Bayfront Park (CC Co.),2024-06-06 09:30,1.0,38.0118465,-122.2973907,True,False,False,S179753165
1116,turvul,Turkey Vulture,Cathartes aura,L6832106,Home,2024-06-06 09:30,1.0,37.9792646,-122.1173018,True,False,True,S179840866
1117,turvul,Turkey Vulture,Cathartes aura,L32944882,Mile Square Regional Park,2024-06-06 09:30,1.0,33.7190569,-117.9382753,True,False,True,S179813977
1118,turvul,Turkey Vulture,Cathartes aura,L1176589,Lower Pine Creek Rd.,2024-06-06 09:30,1.0,37.4084657,-118.6394949,True,False,False,S180041849
1119,turvul,Turkey Vulture,Cathartes aura,L8101122,Yuba Pass Campground,2024-06-06 09:29,1.0,39.6151108,-120.4909658,True,False,False,S179783528
1120,turvul,Turkey Vulture,Cathartes aura,L295050,Millerton Lake State Recreation Area (MAD Co.),2024-06-06 09:23,7.0,37.0171377,-119.6682787,True,False,False,S179751564
1121,turvul,Turkey Vulture,Cathartes aura,L916617,Laguna Coast Wilderness Park,2024-06-06 09:20,2.0,33.5811611,-117.7651119,True,False,False,S179764653
1122,turvul,Turkey Vulture,Cathartes aura,L508627,Lynch Canyon Open Space Park,2024-06-06 09:16,1.0,38.1904682,-122.1870661,True,False,False,S179767010
1123,turvul,Turkey Vulture,Cathartes aura,L32899878,"95415, Boonville US-CA 39.02856, -123.29447",2024-06-06 09:15,1.0,39.02856,-123.294474,True,False,True,S179764364
1124,turvul,Turkey Vulture,Cathartes aura,L32947581,"L Ranch Rd. Inverness US-CA 38.12526, -122.90667",2024-06-06 09:14,2.0,38.125259,-122.906669,True,False,True,S179825447
1125,turvul,Turkey Vulture,Cathartes aura,L10298030,Coal Mine Ridge OSP and Nature Preserve--Pond,2024-06-06 09:11,4.0,37.3474713,-122.2029883,True,False,False,S179766635
1126,turvul,Turkey Vulture,Cathartes aura,L32940975,"16000 Calle Real, Goleta US-CA (34.4728,-120.1656)",2024-06-06 09:10,5.0,34.472753,-120.165565,True,False,True,S179795437
1127,turvul,Turkey Vulture,Cathartes aura,L373414,Arcata Marsh--Butcher Slough log pond,2024-06-06 09:06,3.0,40.860077,-124.0907907,True,False,False,S180013758
1128,turvul,Turkey Vulture,Cathartes aura,L28251480,Gobernador Canyon Road,2024-06-06 09:03,1.0,34.396116,-119.45387,True,False,True,S179812182
1129,turvul,Turkey Vulture,Cathartes aura,L3456181,Mill Creek Rd.,2024-06-06 09:01,1.0,37.528608,-121.892581,True,False,False,S179767249
1130,turvul,Turkey Vulture,Cathartes aura,L15137772,PASCO,2024-06-06 09:01,1.0,38.8028831,-121.3155594,True,False,True,S179749073
1131,turvul,Turkey Vulture,Cathartes aura,L326478,"China Camp to ""Poorwill Gap"" (Tassajara Rd., Los Padres NF)",2024-06-06 09:00,5.0,36.2948394,-121.5667135,True,False,False,S179932049
1132,turvul,Turkey Vulture,Cathartes aura,L479453,Carmel--Mission Trail Nature Preserve,2024-06-06 08:52,1.0,36.5484497,-121.9171715,True,False,False,S179791667
1133,turvul,Turkey Vulture,Cathartes aura,L1417596,Sierra Valley--Lemon Canyon Rd.,2024-06-06 08:49,1.0,39.5818306,-120.3332543,True,False,False,S179777441
1134,turvul,Turkey Vulture,Cathartes aura,L431645,Enderts Beach Rd.,2024-06-06 08:45,3.0,41.7282483,-124.1479969,True,False,False,S180021763
1135,turvul,Turkey Vulture,Cathartes aura,L590817,American Canyon Wetlands--Eucalyptus Rd.,2024-06-06 08:35,1.0,38.1808883,-122.2774029,True,False,False,S179833884
1136,turvul,Turkey Vulture,Cathartes aura,L826048,Rovana,2024-06-06 08:30,1.0,37.413654,-118.611608,True,False,False,S180042184
1137,turvul,Turkey Vulture,Cathartes aura,L1586916,Putah Creek--fishing access #1,2024-06-06 08:30,2.0,38.5148499,-122.0782516,True,False,False,S180234398
1138,turvul,Turkey Vulture,Cathartes aura,L372272,Pine Flat Rd.,2024-06-06 08:26,1.0,38.7016186,-122.7638983,True,False,False,S179749809
1139,turvul,Turkey Vulture,Cathartes aura,L801028,Crane Creek Regional Park,2024-06-06 08:26,4.0,38.3442479,-122.6445007,True,False,False,S180096490
1140,turvul,Turkey Vulture,Cathartes aura,L5722089,Fort Miller Campground,2024-06-06 08:18,20.0,37.0227365,-119.6815395,True,False,False,S179756370
1141,turvul,Turkey Vulture,Cathartes aura,L10033079,Bald Hill,2024-06-06 08:14,5.0,37.9757693,-122.5813267,True,False,False,S179748768
1142,turvul,Turkey Vulture,Cathartes aura,L1565481,Ice House Rd. aspen grove,2024-06-06 08:13,1.0,38.8079877,-120.3749492,True,False,False,S179805786
1143,turvul,Turkey Vulture,Cathartes aura,L370768,Golden Gate Park--North Lake,2024-06-06 08:11,1.0,37.7700193,-122.5028801,True,False,False,S179741114
1144,turvul,Turkey Vulture,Cathartes aura,L352953,Fay Slough Wildlife Area,2024-06-06 08:05,2.0,40.8070778,-124.1032247,True,False,False,S179797285
1145,turvul,Turkey Vulture,Cathartes aura,L32930980,"Deer Park, Fairfax, CA",2024-06-06 07:59,2.0,37.970954,-122.581781,True,False,True,S179754616
1146,turvul,Turkey Vulture,Cathartes aura,L980507,Pickett's Junction (Hwy 88 at Hwy 89),2024-06-06 07:55,2.0,38.7771049,-119.9176598,True,False,False,S180016684
1147,turvul,Turkey Vulture,Cathartes aura,L32961572,MCB CPEN - north of lake O’Neill,2024-06-06 07:54,22.0,33.347104,-117.319154,True,False,True,S179888242
1148,turvul,Turkey Vulture,Cathartes aura,L9185532,"15496 Nopel Road, Forest Ranch, California, US (39.874, -121.681)",2024-06-06 07:54,1.0,39.873833,-121.6811255,True,False,True,S179753584
1149,turvul,Turkey Vulture,Cathartes aura,L208280,Lindo Lake,2024-06-06 07:54,1.0,32.8583295,-116.9170833,True,False,False,S179735410
1150,turvul,Turkey Vulture,Cathartes aura,L4280725,Redwood NP--Trillium Falls Trail,2024-06-06 07:43,1.0,41.3215349,-124.0451932,True,False,False,S179765444
1151,turvul,Turkey Vulture,Cathartes aura,L480325,John F. Kennedy Memorial Park,2024-06-06 07:43,1.0,38.2692519,-122.2806644,True,False,False,S179740781
1152,turvul,Turkey Vulture,Cathartes aura,L1596134,Pine Flat Rd.--lower (MP 2.0 - 4.5),2024-06-06 07:42,1.0,38.6917023,-122.7923964,True,False,False,S179749845
1153,turvul,Turkey Vulture,Cathartes aura,L1072111,Putah Creek--fishing access #3,2024-06-06 07:25,1.0,38.5164914,-122.0607769,True,False,False,S180232783
1154,turvul,Turkey Vulture,Cathartes aura,L1158296,Tule Lake NWR--Auto Tour and Sump 1B (MOD Co.),2024-06-06 07:25,1.0,41.841189,-121.428443,True,False,False,S179836741
1155,turvul,Turkey Vulture,Cathartes aura,L29952594,"220 Granada Way, Restricted Los Gatos US-CA 37.25769, -121.98182",2024-06-06 07:24,1.0,37.257691,-121.981817,True,False,True,S179736700
1156,turvul,Turkey Vulture,Cathartes aura,L1990362,Tilden Nature Area,2024-06-06 07:10,1.0,37.9147478,-122.2617302,True,False,False,S179770380
1157,turvul,Turkey Vulture,Cathartes aura,L387849,Cerro Alto Campground,2024-06-06 07:10,11.0,35.4272109,-120.7491446,True,False,False,S179807733
1158,turvul,Turkey Vulture,Cathartes aura,L593497,Lake of the Pines WTP (restricted access),2024-06-06 07:01,5.0,39.0352863,-121.0790563,True,False,False,S179796145
1159,turvul,Turkey Vulture,Cathartes aura,L1252839,Floppy Boot Ranch,2024-06-06 06:57,3.0,41.9486506,-120.2958512,True,False,True,S179743101
1160,turvul,Turkey Vulture,Cathartes aura,L613644,Gaviota SP,2024-06-06 06:50,1.0,34.4727321,-120.228442,True,False,False,S179731923
1161,turvul,Turkey Vulture,Cathartes aura,L367627,Salton Sea--Young Rd. (west end),2024-06-06 06:49,1.0,33.1330196,-115.6666589,True,False,False,S179784476
1162,turvul,Turkey Vulture,Cathartes aura,L9052133,Sequoia NP--Potwisha Campground,2024-06-06 06:45,3.0,36.5166342,-118.8003382,True,False,False,S179840757
1163,turvul,Turkey Vulture,Cathartes aura,L3313095,Putah Creek--fishing access #4,2024-06-06 06:20,2.0,38.5080795,-122.0429242,True,False,False,S180231825
1164,turvul,Turkey Vulture,Cathartes aura,L605265,Ballinger Canyon,2024-06-06 06:15,3.0,34.8834667,-119.4829702,True,False,False,S180526560
1165,turvul,Turkey Vulture,Cathartes aura,L616118,Bob Jones Trail,2024-06-06 06:05,3.0,35.1886907,-120.7193907,True,False,False,S179754738
1166,turvul,Turkey Vulture,Cathartes aura,L30738545,"91390, Santa Clarita US-CA (34.4748,-118.4698)",2024-06-06 06:01,2.0,34.474836,-118.469796,True,False,True,S179765519
1167,turvul,Turkey Vulture,Cathartes aura,L130598,Willowbank Ditch,2024-06-06 06:00,10.0,38.5427589,-121.7058716,True,False,False,S179732370
1168,turvul,Turkey Vulture,Cathartes aura,L1114319,Quigley Canyon Open Space,2024-06-06 05:54,1.0,34.3898328,-118.5070646,True,False,False,S179756480
1169,turvul,Turkey Vulture,Cathartes aura,L246739,Furnace Creek Ranch--The Ranch at Death Valley,2024-06-06 05:49,1.0,36.4588031,-116.8723547,True,False,False,S179778809
1170,turvul,Turkey Vulture,Cathartes aura,L272916,Indian Creek Reservoir,2024-06-06 05:44,8.0,38.7460172,-119.7780132,True,False,False,S179847011
1171,turvul,Turkey Vulture,Cathartes aura,L29794216,Block 9-21 (MCBBA2),2024-06-06 05:06,1.0,38.02095,-122.660933,True,False,True,S179703224
1172,turvul,Turkey Vulture,Cathartes aura,L228264,Muddy Hollow,2024-06-06 05:00,1.0,38.04853,-122.87011,True,False,True,S179822344
1173,turvul,Turkey Vulture,Cathartes aura,L109434,Folsom Lake SRA--American River inflow,2024-06-06 04:57,6.0,38.7353271,-121.1032534,True,False,False,S179699771
1174,turvul,Turkey Vulture,Cathartes aura,L1899682,Rangeland Rd.,2024-06-06,,33.0471626,-116.9361269,True,False,False,S179952751
1175,turvul,Turkey Vulture,Cathartes aura,L11541909,Union Valley Reservoir,2024-06-05 18:43,2.0,38.8721231,-120.3932787,True,False,False,S179739548
1176,turvul,Turkey Vulture,Cathartes aura,L6522878,Navarro River Redwoods SP--estuary riparian,2024-06-05 18:35,1.0,39.1970081,-123.7490559,True,False,False,S179764771
1177,turvul,Turkey Vulture,Cathartes aura,L22552692,514 Edwards St.,2024-06-05 17:54,4.0,38.054393,-122.213781,True,False,True,S179648868
1178,turvul,Turkey Vulture,Cathartes aura,L17451470,UCSB--Manzanita Village,2024-06-05 17:40,1.0,34.4089532,-119.8527709,True,False,False,S179778644
1179,turvul,Turkey Vulture,Cathartes aura,L368384,Marina SB and/or Marina Dunes Preserve,2024-06-05 17:30,2.0,36.6987049,-121.8100548,True,False,False,S179654545
1180,turvul,Turkey Vulture,Cathartes aura,L419591,Sacramento River NWR--Llano Seco Unit (viewing platform),2024-06-05 17:20,2.0,39.6049938,-121.9096184,True,False,False,S179644895
1181,turvul,Turkey Vulture,Cathartes aura,L32906530,Marinwood Park and Playground,2024-06-05 17:07,1.0,38.028158,-122.550755,True,False,True,S179645442
1182,turvul,Turkey Vulture,Cathartes aura,L17156129,Lee Vining--town,2024-06-05 16:52,1.0,37.9564378,-119.120169,True,False,False,S179663347
1183,turvul,Turkey Vulture,Cathartes aura,L638122,Albion River mouth,2024-06-05 16:49,1.0,39.2274994,-123.7643766,True,False,False,S179645161
1184,turvul,Turkey Vulture,Cathartes aura,L594012,Shoreline Park--Shoreline Lake area,2024-06-05 16:46,1.0,37.432341,-122.0918369,True,False,False,S179733260
1185,turvul,Turkey Vulture,Cathartes aura,L2235218,Yuba Pass vista point,2024-06-05 16:44,1.0,39.63469,-120.45565,True,False,False,S179817713
1186,turvul,Turkey Vulture,Cathartes aura,L351481,Monterey Harbor,2024-06-05 16:38,2.0,36.6063012,-121.8912935,True,False,False,S179658687
1187,turvul,Turkey Vulture,Cathartes aura,L32904361,Nature Park,2024-06-05 16:03,1.0,33.6631623,-117.6722616,True,False,True,S179635644
1188,turvul,Turkey Vulture,Cathartes aura,L17169615,"1 Yard NIB: HB, Cobblestone Lane",2024-06-05 16:00,1.0,33.711109,-118.034427,True,False,True,S179767248
1189,turvul,Turkey Vulture,Cathartes aura,L1480551,Butler Bridge,2024-06-05 15:59,1.0,38.2439623,-122.2854693,True,False,False,S179630098
1190,turvul,Turkey Vulture,Cathartes aura,L350807,CSU Channel Islands Regional Park,2024-06-05 15:56,2.0,34.1779384,-119.0354919,True,False,False,S179737603
1191,turvul,Turkey Vulture,Cathartes aura,L2141138,Crescent Beach,2024-06-05 15:45,1.0,41.7395052,-124.16394,True,False,False,S179652455
1192,turvul,Turkey Vulture,Cathartes aura,L14073015,Rocks Ranch (SBT Co) Restricted Access,2024-06-05 15:23,5.0,36.848021,-121.6094012,True,False,False,S179625447
1193,turvul,Turkey Vulture,Cathartes aura,L32903887,"6225 Vine Hill School Road, Sebastopol, California, US (38.469, -122.859)",2024-06-05 15:22,1.0,38.4685142,-122.8586904,True,False,True,S179633369
1194,turvul,Turkey Vulture,Cathartes aura,L32904670,"Mount Watson Road, Carnelian Bay, California, US (39.257, -120.077)",2024-06-05 15:21,1.0,39.2573084,-120.0774864,True,False,True,S179637004
1195,turvul,Turkey Vulture,Cathartes aura,L1818807,Big Sur coast--Torre Canyon to Partington Canyon (Cove & Tanbark Trail),2024-06-05 15:16,5.0,36.176526,-121.695096,True,False,False,S179817685
1196,turvul,Turkey Vulture,Cathartes aura,L2082867,Big Sur coast--Anderson Canyon,2024-06-05 15:10,4.0,36.1537467,-121.6664171,True,False,False,S179649265
1197,turvul,Turkey Vulture,Cathartes aura,L17255402,Año Nuevo SP--Año Nuevo Creek mouth and Cove Beach (Fossil Beach) only,2024-06-05 15:08,2.0,37.115996,-122.306184,True,False,False,S180025996
1198,turvul,Turkey Vulture,Cathartes aura,L6019765,Emerald Bay SP,2024-06-05 15:01,1.0,38.956154,-120.108515,True,False,False,S179817914
1199,turvul,Turkey Vulture,Cathartes aura,L32901773,Native Plant Patch,2024-06-05 15:00,2.0,37.696333,-122.456192,True,False,True,S179623643
1200,turvul,Turkey Vulture,Cathartes aura,L368398,Redwood Creek mouth,2024-06-05 14:37,1.0,41.2918667,-124.0900183,True,False,False,S180137782
